Time,Nominal,Moderate,Data
1.230000000000000000e+02,6.545604828546383658e+01,7.641480769230768999e+01,6.198182898768760651e+01
1.230000000000000000e+02,6.545604828546383658e+01,7.641480769230768999e+01,6.198182898768760651e+01
1.230000000000000000e+02,6.545604828546383658e+01,7.641480769230768999e+01,6.198182898768760651e+01
1.230000000000000000e+02,6.545604828546383658e+01,7.641480769230768999e+01,6.198182898768760651e+01
1.240000000000000000e+02,6.619831268403314084e+01,7.688538461538463764e+01,6.281022556922373923e+01
1.240000000000000000e+02,6.619831268403314084e+01,7.688538461538463764e+01,6.281022556922373923e+01
1.240000000000000000e+02,6.619831268403314084e+01,7.688538461538463764e+01,6.281022556922373923e+01
1.240000000000000000e+02,6.619831268403314084e+01,7.688538461538463764e+01,6.281022556922373923e+01
1.250000000000000000e+02,6.911671308396566360e+01,7.873557692307691980e+01,6.606727645232901125e+01
1.250000000000000000e+02,6.911671308396566360e+01,7.873557692307691980e+01,6.606727645232901125e+01
1.250000000000000000e+02,6.911671308396566360e+01,7.873557692307691980e+01,6.606727645232901125e+01
1.250000000000000000e+02,6.911671308396566360e+01,7.873557692307691980e+01,6.606727645232901125e+01
1.260000000000000000e+02,7.468354440498873714e+01,8.226480769230774115e+01,7.228008154605625180e+01
1.260000000000000000e+02,7.468354440498873714e+01,8.226480769230774115e+01,7.228008154605625180e+01
1.260000000000000000e+02,7.468354440498873714e+01,8.226480769230774115e+01,7.228008154605625180e+01
1.260000000000000000e+02,7.468354440498873714e+01,8.226480769230774115e+01,7.228008154605625180e+01
1.270000000000000000e+02,7.922145834148084020e+01,8.514173076923079009e+01,7.734457392847544099e+01
1.270000000000000000e+02,7.922145834148084020e+01,8.514173076923079009e+01,7.734457392847544099e+01
1.270000000000000000e+02,7.922145834148084020e+01,8.514173076923079009e+01,7.734457392847544099e+01
1.270000000000000000e+02,7.922145834148084020e+01,8.514173076923079009e+01,7.734457392847544099e+01
1.280000000000000000e+02,7.631276470932681377e+01,8.329769230769228727e+01,7.409835618415597480e+01
1.280000000000000000e+02,7.631276470932681377e+01,8.329769230769228727e+01,7.409835618415597480e+01
1.280000000000000000e+02,7.631276470932681377e+01,8.329769230769228727e+01,7.409835618415597480e+01
1.280000000000000000e+02,7.631276470932681377e+01,8.329769230769228727e+01,7.409835618415597480e+01
1.290000000000000000e+02,6.391418889113297297e+01,7.543730769230768374e+01,6.026105259866105968e+01
1.290000000000000000e+02,6.391418889113297297e+01,7.543730769230768374e+01,6.026105259866105968e+01
1.290000000000000000e+02,6.391418889113297297e+01,7.543730769230768374e+01,6.026105259866105968e+01
1.290000000000000000e+02,6.391418889113297297e+01,7.543730769230768374e+01,6.026105259866105968e+01
1.300000000000000000e+02,4.818194501397864116e+01,6.546346153846153015e+01,4.270324291137550432e+01
1.300000000000000000e+02,4.818194501397864116e+01,6.546346153846153015e+01,4.270324291137550432e+01
1.300000000000000000e+02,4.818194501397864116e+01,6.546346153846153015e+01,4.270324291137550432e+01
1.300000000000000000e+02,4.818194501397864116e+01,6.546346153846153015e+01,4.270324291137550432e+01
1.310000000000000000e+02,3.661693787877143791e+01,5.813153846153845450e+01,2.979623511912174649e+01
1.310000000000000000e+02,3.661693787877143791e+01,5.813153846153845450e+01,2.979623511912174649e+01
1.310000000000000000e+02,3.661693787877143791e+01,5.813153846153845450e+01,2.979623511912174649e+01
1.310000000000000000e+02,3.661693787877143791e+01,5.813153846153845450e+01,2.979623511912174649e+01
1.320000000000000000e+02,2.341876706481599513e+01,4.976423076923076394e+01,1.506655172613636751e+01
1.320000000000000000e+02,2.341876706481599513e+01,4.976423076923076394e+01,1.506655172613636751e+01
1.320000000000000000e+02,2.341876706481599513e+01,4.976423076923076394e+01,1.506655172613636751e+01
1.320000000000000000e+02,2.341876706481599513e+01,4.976423076923076394e+01,1.506655172613636751e+01
1.330000000000000000e+02,1.770754757308644400e+01,4.614346153846153697e+01,8.692603692968617679e+00
1.330000000000000000e+02,1.770754757308644400e+01,4.614346153846153697e+01,8.692603692968617679e+00
1.330000000000000000e+02,1.770754757308644400e+01,4.614346153846153697e+01,8.692603692968617679e+00
1.330000000000000000e+02,1.770754757308644400e+01,4.614346153846153697e+01,8.692603692968617679e+00
1.340000000000000000e+02,3.150753798931467742e+01,5.489230769230771045e+01,2.409394169068130509e+01
1.340000000000000000e+02,3.150753798931467742e+01,5.489230769230771045e+01,2.409394169068130509e+01
1.340000000000000000e+02,3.150753798931467742e+01,5.489230769230771045e+01,2.409394169068130509e+01
1.340000000000000000e+02,3.150753798931467742e+01,5.489230769230771045e+01,2.409394169068130509e+01
1.350000000000000000e+02,5.186748340491313769e+01,6.780000000000001137e+01,4.681645029415587800e+01
1.350000000000000000e+02,5.186748340491313769e+01,6.780000000000001137e+01,4.681645029415587800e+01
1.350000000000000000e+02,5.186748340491313769e+01,6.780000000000001137e+01,4.681645029415587800e+01
1.350000000000000000e+02,5.186748340491313769e+01,6.780000000000001137e+01,4.681645029415587800e+01
1.360000000000000000e+02,8.154865591639841682e+01,8.661711538461537430e+01,7.994181895240055269e+01
1.360000000000000000e+02,8.154865591639841682e+01,8.661711538461537430e+01,7.994181895240055269e+01
1.360000000000000000e+02,8.154865591639841682e+01,8.661711538461537430e+01,7.994181895240055269e+01
1.360000000000000000e+02,8.154865591639841682e+01,8.661711538461537430e+01,7.994181895240055269e+01
1.370000000000000000e+02,1.126609700022400204e+02,1.063415384615384482e+02,1.146643985103948609e+02
1.370000000000000000e+02,1.126609700022400204e+02,1.063415384615384482e+02,1.146643985103948609e+02
1.370000000000000000e+02,1.126609700022400204e+02,1.063415384615384482e+02,1.146643985103948609e+02
1.370000000000000000e+02,1.126609700022400204e+02,1.063415384615384482e+02,1.146643985103948609e+02
1.380000000000000000e+02,1.307534751320578152e+02,1.178117307692307634e+02,1.348563536005951562e+02
1.380000000000000000e+02,1.307534751320578152e+02,1.178117307692307634e+02,1.348563536005951562e+02
1.380000000000000000e+02,1.307534751320578152e+02,1.178117307692307634e+02,1.348563536005951562e+02
1.380000000000000000e+02,1.307534751320578152e+02,1.178117307692307634e+02,1.348563536005951562e+02
1.390000000000000000e+02,1.252509511475680313e+02,1.143232692307692417e+02,1.287153180513247719e+02
1.390000000000000000e+02,1.252509511475680313e+02,1.143232692307692417e+02,1.287153180513247719e+02
1.390000000000000000e+02,1.252509511475680313e+02,1.143232692307692417e+02,1.287153180513247719e+02
1.390000000000000000e+02,1.252509511475680313e+02,1.143232692307692417e+02,1.287153180513247719e+02
1.400000000000000000e+02,1.127228506468285616e+02,1.063807692307692321e+02,1.147334597701551502e+02
1.400000000000000000e+02,1.127228506468285616e+02,1.063807692307692321e+02,1.147334597701551502e+02
1.400000000000000000e+02,1.127228506468285616e+02,1.063807692307692321e+02,1.147334597701551502e+02
1.400000000000000000e+02,1.127228506468285616e+02,1.063807692307692321e+02,1.147334597701551502e+02
1.410000000000000000e+02,9.976643901785863022e+01,9.816673076923072472e+01,1.002735892400565945e+02
1.410000000000000000e+02,9.976643901785863022e+01,9.816673076923072472e+01,1.002735892400565945e+02
1.410000000000000000e+02,9.976643901785863022e+01,9.816673076923072472e+01,1.002735892400565945e+02
1.410000000000000000e+02,9.976643901785863022e+01,9.816673076923072472e+01,1.002735892400565945e+02
