Time,Data
2025-03-25:NEG_16_20,2.87
2025-03-25:NEG_16_20,2.87
2025-03-25:NEG_16_20,2.87
2025-03-25:NEG_16_20,2.87
2025-03-25:NEG_16_20,2.87
2025-03-25:NEG_16_20,2.87
2025-03-25:NEG_16_20,2.87
2025-03-25:NEG_16_20,2.87
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-25:NEG_20_24,1.93
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_00_04,3.39
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_04_08,2.69
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_08_12,11.32
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_12_16,23.13
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_16_20,2.17
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-26:NEG_20_24,1.32
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_00_04,2.8
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_04_08,2.23
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_08_12,19.98
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_12_16,55.83
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_16_20,2.2
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-27:NEG_20_24,1.17
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_00_04,2.56
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
